session_id,ip_hash,duration_sec,request_count,unique_pages,error_rate,avg_bytes,page_sequence,page_timestamps,page_set,cluster_id,if_flag,if_score,z_flag,anomaly_flag,anomaly_priority
3842f7236cce_0,3842f7236cce,1314.0,166,7,0.6144578313253012,2631.5843373493976,"[""/cart"", ""/wp-admin"", ""/products/notfound"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/wp-admin"", ""/products/{id}"", ""/checkout"", ""/admin"", ""/wp-admin"", ""/admin"", ""/checkout"", ""/wp-admin"", ""/account"", ""/wp-admin"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/cart"", ""/checkout"", ""/admin"", ""/products/{id}"", ""/account"", ""/products/notfound"", ""/cart"", ""/admin"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/wp-admin"", ""/cart"", ""/account"", ""/products/notfound"", ""/wp-admin"", ""/products/notfound"", ""/admin"", ""/cart"", ""/checkout"", ""/wp-admin"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/products/{id}"", ""/wp-admin"", ""/products/{id}"", ""/admin"", ""/admin"", ""/products/notfound"", ""/admin"", ""/checkout"", ""/checkout"", ""/wp-admin"", ""/products/notfound"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/cart"", ""/wp-admin"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/wp-admin"", ""/products/notfound"", ""/wp-admin"", ""/admin"", ""/admin"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/cart"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/account"", ""/wp-admin"", ""/products/{id}"", ""/wp-admin"", ""/account"", ""/products/notfound"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/checkout"", ""/products/{id}"", ""/checkout"", ""/account"", ""/admin"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/wp-admin"", ""/wp-admin"", ""/wp-admin"", ""/cart"", ""/wp-admin"", ""/account"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/wp-admin"", ""/checkout"", ""/admin"", ""/admin"", ""/cart"", ""/admin"", ""/cart"", ""/checkout"", ""/products/notfound"", ""/checkout"", ""/admin"", ""/wp-admin"", ""/admin"", ""/checkout"", ""/cart"", ""/cart"", ""/products/{id}"", ""/checkout"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/wp-admin"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/cart"", ""/wp-admin"", ""/wp-admin"", ""/account"", ""/account"", ""/checkout"", ""/products/{id}"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/account"", ""/cart"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/account"", ""/cart"", ""/cart"", ""/account"", ""/wp-admin"", ""/admin"", ""/checkout""]","[0.0, 3.0, 4.0, 5.0, 12.0, 23.0, 32.0, 43.0, 51.0, 57.0, 62.0, 70.0, 85.0, 92.0, 101.0, 114.0, 118.0, 122.0, 131.0, 146.0, 150.0, 158.0, 164.0, 166.0, 170.0, 177.0, 187.0, 197.0, 206.0, 211.0, 220.0, 228.0, 236.0, 247.0, 253.0, 266.0, 272.0, 287.0, 290.0, 304.0, 313.0, 326.0, 341.0, 353.0, 358.0, 359.0, 370.0, 384.0, 389.0, 395.0, 403.0, 409.0, 422.0, 426.0, 428.0, 434.0, 449.0, 463.0, 473.0, 479.0, 488.0, 502.0, 514.0, 522.0, 527.0, 534.0, 548.0, 554.0, 563.0, 573.0, 583.0, 586.0, 601.0, 614.0, 622.0, 624.0, 633.0, 634.0, 641.0, 652.0, 665.0, 669.0, 670.0, 683.0, 689.0, 694.0, 709.0, 724.0, 725.0, 732.0, 736.0, 739.0, 742.0, 754.0, 767.0, 769.0, 776.0, 790.0, 794.0, 809.0, 821.0, 824.0, 836.0, 849.0, 855.0, 858.0, 864.0, 868.0, 878.0, 879.0, 894.0, 897.0, 899.0, 907.0, 910.0, 913.0, 921.0, 925.0, 929.0, 934.0, 946.0, 957.0, 970.0, 980.0, 991.0, 992.0, 995.0, 1003.0, 1010.0, 1019.0, 1034.0, 1039.0, 1047.0, 1052.0, 1061.0, 1075.0, 1078.0, 1080.0, 1084.0, 1088.0, 1098.0, 1104.0, 1107.0, 1118.0, 1127.0, 1134.0, 1149.0, 1150.0, 1154.0, 1157.0, 1164.0, 1168.0, 1173.0, 1184.0, 1197.0, 1202.0, 1206.0, 1218.0, 1233.0, 1235.0, 1248.0, 1260.0, 1274.0, 1288.0, 1303.0, 1314.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.6724952583618077,True,True,True
6cedf9ce49f2_1,6cedf9ce49f2,211.0,5,5,0.0,28483.4,"[""/"", ""/account"", ""/wishlist"", ""/products/{id}"", ""/cart""]","[0.0, 16.0, 79.0, 181.0, 211.0]","[""/wishlist"", ""/products/{id}"", ""/account"", ""/cart"", ""/""]",0,False,0.4725894211248218,False,False,False
3db3348013f5_0,3db3348013f5,315.0,4,3,0.0,26903.75,"[""/"", ""/blog"", ""/blog"", ""/products/{id}""]","[0.0, 82.0, 175.0, 315.0]","[""/products/{id}"", ""/"", ""/blog""]",3,True,0.5236097502607354,False,True,False
79fecc9bd60a_0,79fecc9bd60a,360.0,6,5,0.0,20787.166666666668,"[""/"", ""/search"", ""/products/{id}"", ""/products/{id}"", ""/wishlist"", ""/catalog/women""]","[0.0, 16.0, 184.0, 238.0, 272.0, 360.0]","[""/wishlist"", ""/catalog/women"", ""/products/{id}"", ""/search"", ""/""]",0,False,0.39837562429540013,False,False,False
6011167c931f_1,6011167c931f,509.0,7,5,0.0,18515.85714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 176.0, 313.0, 334.0, 397.0, 420.0, 509.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3773843704469146,False,False,False
792a9b8145d8_3,792a9b8145d8,385.0,7,5,0.0,15399.285714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 109.0, 138.0, 176.0, 208.0, 221.0, 385.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3900018374967028,False,False,False
c7161f6174a1_1,c7161f6174a1,555.0,7,5,0.0,20399.85714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 67.0, 206.0, 297.0, 321.0, 461.0, 555.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.38021646362757516,False,False,False
85677b2e1358_1,85677b2e1358,858.0,8,6,0.0,24115.25,"[""/"", ""/sale"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 82.0, 194.0, 351.0, 503.0, 617.0, 683.0, 858.0]","[""/checkout"", ""/products/{id}"", ""/sale"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.42840343832319155,False,False,False
4067167790e8_3,4067167790e8,15.0,2,2,0.0,37695.5,"[""/"", ""/catalog/men""]","[0.0, 15.0]","[""/"", ""/catalog/men""]",3,False,0.5116282477840417,False,False,False
da0edf7f7baa_3,da0edf7f7baa,471.0,7,5,0.0,26186.714285714286,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 105.0, 200.0, 281.0, 316.0, 367.0, 471.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3742084206632403,False,False,False
fbb4ac2b6196_2,fbb4ac2b6196,742.0,7,5,0.0,24710.14285714286,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 108.0, 190.0, 350.0, 527.0, 575.0, 742.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.4232161320984065,False,False,False
682866b22362_2,682866b22362,663.0,8,6,0.0,16342.375,"[""/"", ""/sale"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 65.0, 170.0, 234.0, 388.0, 508.0, 543.0, 663.0]","[""/checkout"", ""/products/{id}"", ""/sale"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.39350886422815107,False,False,False
3770b0ff23fb_0,3770b0ff23fb,1202.0,148,7,0.6081081081081081,2500.324324324324,"[""/cart"", ""/admin"", ""/account"", ""/account"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/products/{id}"", ""/products/notfound"", ""/products/{id}"", ""/checkout"", ""/products/{id}"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/checkout"", ""/checkout"", ""/checkout"", ""/admin"", ""/account"", ""/admin"", ""/wp-admin"", ""/cart"", ""/account"", ""/admin"", ""/products/{id}"", ""/cart"", ""/products/notfound"", ""/products/{id}"", ""/cart"", ""/wp-admin"", ""/cart"", ""/admin"", ""/cart"", ""/admin"", ""/admin"", ""/admin"", ""/products/notfound"", ""/cart"", ""/admin"", ""/wp-admin"", ""/products/notfound"", ""/checkout"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/admin"", ""/checkout"", ""/admin"", ""/admin"", ""/checkout"", ""/account"", ""/wp-admin"", ""/account"", ""/cart"", ""/products/{id}"", ""/cart"", ""/wp-admin"", ""/cart"", ""/wp-admin"", ""/products/{id}"", ""/cart"", ""/account"", ""/checkout"", ""/products/notfound"", ""/wp-admin"", ""/products/{id}"", ""/cart"", ""/admin"", ""/products/notfound"", ""/cart"", ""/admin"", ""/account"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/cart"", ""/products/notfound"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/checkout"", ""/checkout"", ""/products/{id}"", ""/account"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/admin"", ""/account"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/checkout"", ""/wp-admin"", ""/checkout"", ""/account"", ""/cart"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/cart"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/wp-admin"", ""/products/{id}"", ""/checkout"", ""/admin"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/account"", ""/checkout"", ""/admin"", ""/admin"", ""/wp-admin"", ""/admin"", ""/admin"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/cart""]","[0.0, 12.0, 14.0, 17.0, 30.0, 45.0, 60.0, 66.0, 69.0, 84.0, 95.0, 101.0, 108.0, 117.0, 125.0, 137.0, 143.0, 154.0, 168.0, 175.0, 187.0, 200.0, 207.0, 216.0, 231.0, 245.0, 258.0, 260.0, 274.0, 288.0, 299.0, 300.0, 303.0, 310.0, 317.0, 331.0, 339.0, 347.0, 351.0, 355.0, 358.0, 365.0, 369.0, 378.0, 383.0, 389.0, 391.0, 397.0, 407.0, 413.0, 419.0, 422.0, 437.0, 445.0, 452.0, 459.0, 472.0, 476.0, 481.0, 484.0, 489.0, 496.0, 502.0, 512.0, 525.0, 536.0, 546.0, 552.0, 558.0, 565.0, 580.0, 593.0, 605.0, 620.0, 634.0, 640.0, 650.0, 660.0, 673.0, 681.0, 687.0, 693.0, 697.0, 709.0, 722.0, 729.0, 734.0, 736.0, 744.0, 757.0, 762.0, 765.0, 766.0, 772.0, 783.0, 794.0, 795.0, 803.0, 812.0, 818.0, 826.0, 837.0, 851.0, 855.0, 856.0, 864.0, 867.0, 880.0, 888.0, 897.0, 901.0, 913.0, 928.0, 929.0, 936.0, 942.0, 944.0, 957.0, 964.0, 968.0, 983.0, 993.0, 994.0, 998.0, 1006.0, 1014.0, 1016.0, 1030.0, 1038.0, 1040.0, 1047.0, 1052.0, 1060.0, 1075.0, 1087.0, 1099.0, 1107.0, 1109.0, 1117.0, 1118.0, 1130.0, 1131.0, 1144.0, 1158.0, 1171.0, 1176.0, 1190.0, 1202.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.6806398390398569,True,True,True
1a1783fc2e11_0,1a1783fc2e11,1220.0,155,7,0.6387096774193548,2473.4,"[""/admin"", ""/products/notfound"", ""/products/notfound"", ""/products/{id}"", ""/wp-admin"", ""/wp-admin"", ""/wp-admin"", ""/cart"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/wp-admin"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/checkout"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/wp-admin"", ""/products/{id}"", ""/admin"", ""/cart"", ""/products/{id}"", ""/cart"", ""/cart"", ""/products/notfound"", ""/account"", ""/admin"", ""/wp-admin"", ""/account"", ""/checkout"", ""/wp-admin"", ""/account"", ""/admin"", ""/admin"", ""/account"", ""/checkout"", ""/wp-admin"", ""/admin"", ""/admin"", ""/account"", ""/account"", ""/products/notfound"", ""/account"", ""/products/{id}"", ""/admin"", ""/admin"", ""/admin"", ""/checkout"", ""/wp-admin"", ""/products/notfound"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/cart"", ""/wp-admin"", ""/products/notfound"", ""/products/{id}"", ""/checkout"", ""/wp-admin"", ""/cart"", ""/products/notfound"", ""/admin"", ""/wp-admin"", ""/products/notfound"", ""/checkout"", ""/cart"", ""/products/notfound"", ""/wp-admin"", ""/checkout"", ""/cart"", ""/account"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/cart"", ""/account"", ""/account"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/admin"", ""/products/notfound"", ""/cart"", ""/products/{id}"", ""/wp-admin"", ""/cart"", ""/admin"", ""/account"", ""/account"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/products/notfound"", ""/products/{id}"", ""/wp-admin"", ""/products/notfound"", ""/admin"", ""/admin"", ""/checkout"", ""/checkout"", ""/cart"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/products/{id}"", ""/checkout"", ""/admin"", ""/account"", ""/checkout"", ""/account"", ""/account"", ""/account"", ""/account"", ""/account"", ""/account"", ""/checkout"", ""/cart"", ""/wp-admin"", ""/products/notfound"", ""/cart"", ""/admin"", ""/cart"", ""/products/notfound"", ""/account"", ""/admin"", ""/checkout"", ""/checkout"", ""/admin"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/products/notfound"", ""/admin""]","[0.0, 9.0, 10.0, 20.0, 26.0, 32.0, 33.0, 44.0, 55.0, 68.0, 74.0, 79.0, 91.0, 100.0, 113.0, 127.0, 139.0, 154.0, 165.0, 179.0, 194.0, 200.0, 215.0, 228.0, 232.0, 246.0, 252.0, 266.0, 272.0, 281.0, 289.0, 293.0, 296.0, 310.0, 319.0, 329.0, 341.0, 354.0, 360.0, 366.0, 368.0, 370.0, 384.0, 392.0, 395.0, 410.0, 412.0, 422.0, 430.0, 437.0, 449.0, 456.0, 462.0, 472.0, 481.0, 485.0, 497.0, 507.0, 510.0, 513.0, 518.0, 524.0, 525.0, 527.0, 528.0, 541.0, 545.0, 547.0, 562.0, 571.0, 581.0, 594.0, 604.0, 608.0, 623.0, 625.0, 629.0, 635.0, 637.0, 652.0, 661.0, 666.0, 671.0, 679.0, 687.0, 700.0, 702.0, 711.0, 720.0, 724.0, 736.0, 742.0, 757.0, 765.0, 766.0, 781.0, 784.0, 785.0, 800.0, 804.0, 818.0, 832.0, 833.0, 835.0, 837.0, 848.0, 862.0, 876.0, 880.0, 888.0, 891.0, 895.0, 903.0, 916.0, 917.0, 932.0, 939.0, 941.0, 952.0, 966.0, 969.0, 971.0, 981.0, 982.0, 989.0, 1002.0, 1012.0, 1027.0, 1035.0, 1041.0, 1049.0, 1060.0, 1066.0, 1067.0, 1081.0, 1085.0, 1097.0, 1103.0, 1115.0, 1125.0, 1140.0, 1146.0, 1148.0, 1149.0, 1160.0, 1161.0, 1166.0, 1169.0, 1182.0, 1194.0, 1196.0, 1202.0, 1206.0, 1212.0, 1220.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.7155852095660676,True,True,True
c3cb2d4ccc9e_3,c3cb2d4ccc9e,402.0,6,6,0.0,18862.833333333332,"[""/"", ""/search"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 72.0, 98.0, 242.0, 305.0, 402.0]","[""/checkout"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/search"", ""/""]",0,False,0.39279203120069434,False,False,False
ac05c69b4b65_1,ac05c69b4b65,32.0,2,2,0.0,26704.5,"[""/"", ""/catalog/men""]","[0.0, 32.0]","[""/"", ""/catalog/men""]",3,False,0.461415730355066,False,False,False
78a088e1fd3e_2,78a088e1fd3e,775.0,7,5,0.0,24286.428571428572,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 123.0, 260.0, 425.0, 498.0, 615.0, 775.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.4267230471964968,False,False,False
c62a0c1bb9d7_1,c62a0c1bb9d7,81.0,2,2,0.0,22367.0,"[""/"", ""/catalog/men""]","[0.0, 81.0]","[""/"", ""/catalog/men""]",3,False,0.4277354572174585,False,False,False
045b836210a0_1,045b836210a0,545.0,6,6,0.0,21979.5,"[""/"", ""/search"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 174.0, 227.0, 338.0, 375.0, 545.0]","[""/checkout"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/search"", ""/""]",0,False,0.38902992825646054,False,False,False
891e8a01082b_1,891e8a01082b,398.0,6,5,0.0,28155.0,"[""/"", ""/search"", ""/products/{id}"", ""/products/{id}"", ""/wishlist"", ""/catalog/women""]","[0.0, 76.0, 113.0, 199.0, 358.0, 398.0]","[""/wishlist"", ""/catalog/women"", ""/products/{id}"", ""/search"", ""/""]",0,False,0.38588355021454734,False,False,False
3abcdb524e71_1,3abcdb524e71,479.0,7,5,0.0,27103.714285714286,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 46.0, 123.0, 238.0, 276.0, 375.0, 479.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.37644319195879383,False,False,False
33d82593eb2e_3,33d82593eb2e,615.0,7,5,0.14285714285714285,21819.0,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 142.0, 246.0, 330.0, 456.0, 540.0, 615.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.46414666863938364,False,False,False
0b56f065d060_0,0b56f065d060,516.0,7,6,0.14285714285714285,17445.571428571428,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 168.0, 286.0, 310.0, 464.0, 501.0, 516.0]","[""/checkout"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.4587109452944771,False,False,False
bbbfb711833e_0,bbbfb711833e,269.0,4,3,0.0,26254.25,"[""/"", ""/blog"", ""/blog"", ""/products/{id}""]","[0.0, 5.0, 182.0, 269.0]","[""/products/{id}"", ""/"", ""/blog""]",3,False,0.5117134840060611,False,False,False
e0215dc6a307_0,e0215dc6a307,295.0,5,5,0.0,15524.6,"[""/"", ""/account"", ""/wishlist"", ""/products/{id}"", ""/cart""]","[0.0, 67.0, 170.0, 184.0, 295.0]","[""/wishlist"", ""/products/{id}"", ""/account"", ""/cart"", ""/""]",0,False,0.4364010291627827,False,False,False
357fa4816975_1,357fa4816975,94.0,2,2,0.0,32627.0,"[""/"", ""/catalog/men""]","[0.0, 94.0]","[""/"", ""/catalog/men""]",3,False,0.4330869794548987,False,False,False
98a859d12aee_0,98a859d12aee,380.0,4,3,0.0,18537.5,"[""/"", ""/blog"", ""/blog"", ""/products/{id}""]","[0.0, 174.0, 227.0, 380.0]","[""/products/{id}"", ""/"", ""/blog""]",3,False,0.4977467952618906,False,False,False
2fd2ad8b01ab_0,2fd2ad8b01ab,389.0,7,5,0.0,16545.0,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 7.0, 145.0, 192.0, 227.0, 317.0, 389.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.38766047682479665,False,False,False
6c66d8beba49_0,6c66d8beba49,641.0,6,5,0.0,26299.166666666668,"[""/"", ""/search"", ""/products/{id}"", ""/products/{id}"", ""/wishlist"", ""/catalog/women""]","[0.0, 80.0, 122.0, 301.0, 462.0, 641.0]","[""/wishlist"", ""/catalog/women"", ""/products/{id}"", ""/search"", ""/""]",0,False,0.42281322098642193,False,False,False
77f0f7093eba_1,77f0f7093eba,510.0,6,5,0.0,28200.5,"[""/"", ""/search"", ""/products/{id}"", ""/products/{id}"", ""/wishlist"", ""/catalog/women""]","[0.0, 52.0, 226.0, 367.0, 387.0, 510.0]","[""/wishlist"", ""/catalog/women"", ""/products/{id}"", ""/search"", ""/""]",0,False,0.39503298509683304,False,False,False
285c309485f1_2,285c309485f1,47.0,2,2,0.0,15709.0,"[""/"", ""/catalog/men""]","[0.0, 47.0]","[""/"", ""/catalog/men""]",3,False,0.4556022128266033,False,False,False
caa941335aeb_0,caa941335aeb,60.0,2,2,0.0,19806.5,"[""/"", ""/catalog/men""]","[0.0, 60.0]","[""/"", ""/catalog/men""]",3,False,0.4586484326472467,False,False,False
